thr,alpha,gate,n,total_pnl,hit_rate,pf,max_dd,score
0.55,2.0,0.01,73100,7235013.658752978,0.9292749658002736,23.127518470813822,-79728.27286080271,7176100.152515908
0.55,2.0,0.0,73280,7235012.683122935,0.9285480349344978,23.127375668034073,-79728.27286080271,7176099.048363362
0.74,1.0,0.0,69147,7224524.596567418,0.9442058223784112,25.241232535172433,-77958.47339237388,7169283.2324567
0.74,1.0,0.01,68840,7223924.763089196,0.9452789076118536,25.256372283341733,-77846.27943887468,7168809.218705329
0.74,1.0,0.02,68543,7222766.817491903,0.9462235385086734,25.36437401529981,-77534.84759152588,7168059.906514147
0.74,1.0,0.03,68216,7221902.048568118,0.9472557757710801,25.456064491776388,-77534.84759152588,7167277.659019191
0.65,1.5,0.03,70743,7221276.986341461,0.9391035155421738,24.41743078853675,-78317.64733661246,7164935.026714531
0.65,1.5,0.0,71492,7220269.506721517,0.935657136462821,24.302557735595492,-78318.05445101764,7163823.754232535
0.65,1.5,0.01,71256,7220250.082363379,0.9368754911867071,24.303726886135145,-78318.03718406335,7163805.399376838
0.65,1.5,0.02,70998,7220171.865176739,0.9379841685681287,24.313802170268815,-78317.64733661246,7163736.639793369
0.65,1.5,0.05,70251,7219895.8389678765,0.9404990676289305,24.505347082006082,-78271.29714412242,7163679.35419756
0.65,1.5,0.08,69423,7217452.654298097,0.943520159025107,24.650046823840494,-78129.50381454732,7161508.192625006
0.74,1.0,0.05,67508,7205493.9465932045,0.949280085323221,25.580533334439675,-77534.84759152588,7150981.579002675
0.73,1.0,0.08,66633,7202999.562307039,0.9523659448021251,25.554659203396593,-77870.39608146902,7148128.359508627
0.56,2.0,0.08,71681,7204843.103401599,0.9350455490297289,23.502773002836946,-78702.72638883907,7147292.872715314
0.56,2.0,0.05,72268,7204923.115080621,0.9327364808767366,23.453856719106273,-78748.01069615502,7147283.575431662
0.56,2.0,0.02,72792,7204857.536603892,0.9307753599296626,23.422180178491175,-79036.40965727437,7146901.08910726
0.56,2.0,0.01,72955,7204851.638749108,0.9300116510177506,23.419957031839246,-79050.99199139979,7146878.608086363
0.56,2.0,0.0,73100,7204834.9999626065,0.9292749658002736,23.418670574011312,-79067.00301866326,7146844.800460554
0.56,2.0,0.03,72599,7204771.569114827,0.931555531067921,23.42727466057846,-79036.38576931786,7146819.73054003
0.66,1.5,0.03,70503,7179202.056369636,0.9398039799724834,24.731649205006782,-77854.95412909612,7123605.586525046
0.66,1.5,0.02,70743,7179226.671801568,0.9391035155421738,24.70235938538623,-77854.95412909612,7123603.841119319
0.66,1.5,0.0,71256,7178633.288516007,0.9368754911867071,24.642432547170486,-77854.98533709068,7122956.49247137
0.66,1.5,0.01,70998,7178626.415350463,0.9379841685681287,24.644821512106837,-77854.95412909612,7122951.800582264
0.66,1.5,0.05,69995,7177426.595082598,0.9413672405171798,24.789288224167706,-77714.5535827186,7122022.4009016305
0.38,3.0,0.01,76096,7181506.312444661,0.9166973296888141,22.28687199276815,-82397.37248097267,7119167.124757179
0.38,3.0,0.0,76243,7181506.310719797,0.9160447516493317,22.286871779840688,-82397.37248097267,7119167.122840681
0.38,3.0,0.02,75938,7181506.255552666,0.9176433406199794,22.28687978248109,-82397.37248097267,7119167.074875927
0.38,3.0,0.03,75751,7181504.375262026,0.9182849071299389,22.286911894579074,-82397.37248097267,7119165.223486174
0.38,3.0,0.05,75397,7181501.986901435,0.9201294481212781,22.287353262919023,-82397.1240694737,7119163.480768588
0.38,3.0,0.08,74886,7181391.511462567,0.9221616857623588,22.290128194029588,-82397.1240694737,7119055.50276772
0.5700000000000001,2.0,0.08,71492,7174735.9104978945,0.935657136462821,23.884274626918003,-78065.45633191802,7118166.301330202
0.5700000000000001,2.0,0.05,72079,7173584.98722026,0.9335590116400061,23.739428856732502,-78318.42464801297,7116632.048543307
0.5700000000000001,2.0,0.03,72439,7173555.744506327,0.9320531757754801,23.72530571338395,-78318.42464801297,7116590.09500036
0.5700000000000001,2.0,0.01,72792,7173477.367919225,0.9307753599296626,23.711075624341333,-78477.58649224788,7116339.749488885
0.5700000000000001,2.0,0.0,72955,7173477.48931174,0.9300116510177506,23.710910911874,-78478.43420800939,7116338.874924417
0.5700000000000001,2.0,0.02,72599,7173446.012263909,0.931555531067921,23.713243323974993,-78477.57833089959,7116310.352924587
0.66,1.5,0.08,69147,7166962.390856301,0.9442058223784112,24.952286560292784,-77714.5535827186,7111704.895177847
0.75,1.0,0.0,68840,7164374.5470424425,0.9452789076118536,25.652714203167914,-77329.32633330952,7110132.663491984
0.75,1.0,0.01,68543,7164023.803694019,0.9462235385086734,25.69294054366112,-77172.45522238687,7109974.994960927
0.75,1.0,0.02,68216,7163504.474002804,0.9472557757710801,25.75140892433253,-77172.45522238687,7109508.286812316
0.75,1.0,0.03,67861,7158196.91274033,0.9482766242760938,25.816433031703287,-77172.45522238687,7104259.247246476
0.39,3.0,0.05,75215,7160230.07156844,0.9210795718939041,22.500050146703668,-81771.46189094987,7098708.654809523
0.39,3.0,0.0,76096,7160226.90536491,0.9166973296888141,22.499148119758754,-81771.54917308316,7098704.58949961
0.39,3.0,0.01,75938,7160226.897011266,0.9176433406199794,22.499148783232172,-81771.54917308316,7098704.581743092
0.39,3.0,0.02,75751,7160226.337946775,0.9182849071299389,22.499156468949792,-81771.54917308316,7098704.029595747
0.39,3.0,0.03,75552,7160226.004464973,0.9193138500635324,22.499222913857388,-81771.46189094987,7098703.8431964945
0.39,3.0,0.08,74719,7160185.160145289,0.922763955620391,22.504383471613554,-81765.71505792812,7098673.390211813
0.5800000000000001,2.0,0.08,71256,7141587.506731067,0.9368754911867071,24.158640463606233,-77610.52866717149,7085719.7544811405
0.5800000000000001,2.0,0.02,72439,7140952.188125728,0.9320531757754801,24.010703334070943,-77882.0651270859,7084679.755999305
0.5800000000000001,2.0,0.03,72268,7140938.702714529,0.9327364808767366,24.012874701187812,-77882.0651270859,7084668.224818512
0.5800000000000001,2.0,0.0,72792,7140911.368742315,0.9307753599296626,24.005260688930566,-77946.7347724475,7084569.368589905
0.5800000000000001,2.0,0.01,72599,7140907.010917612,0.931555531067921,24.005661630719437,-77946.7342404481,7084565.372144812
0.5800000000000001,2.0,0.05,71884,7140800.756341094,0.9343247454231818,24.02266703065387,-77882.0651270859,7084539.091541597
0.74,1.0,0.08,66056,7137858.559223648,0.9547050987041298,26.19125717787315,-77313.16948092356,7084117.52120281
0.6699999999999999,1.5,0.01,70743,7135152.845134199,0.9391035155421738,25.002675434372286,-77375.83068659808,7080279.422338536
0.6699999999999999,1.5,0.02,70503,7135121.9378892025,0.9398039799724834,25.01653531201521,-77375.83068659808,7080260.988983418
0.6699999999999999,1.5,0.0,70998,7134957.77212109,0.9379841685681287,24.98393949430154,-77375.83068659808,7080067.4869793635
0.6699999999999999,1.5,0.03,70251,7134407.82985378,0.9404990676289305,25.034808820714424,-77353.95226626005,7079585.205526163
0.6699999999999999,1.5,0.05,69700,7133552.498549507,0.9425681492109039,25.11718957997492,-77280.68010157719,7078877.289069907
0.4,3.0,0.05,75035,7138401.103611218,0.9217565136269741,22.71565365257764,-81153.36076545063,7077691.831133087
0.4,3.0,0.0,75938,7138399.812828406,0.9176433406199794,22.714835658562773,-81153.37684001029,7077689.788081102
0.4,3.0,0.01,75751,7138399.748614094,0.9182849071299389,22.714836039366823,-81153.37684001029,7077689.724209514
0.4,3.0,0.02,75552,7138399.648164461,0.9193138500635324,22.714851318252638,-81153.36076545063,7077689.653585438
0.4,3.0,0.03,75397,7138399.307507824,0.9201294481212781,22.714905796844047,-81153.36076545063,7077689.361959533
0.4,3.0,0.08,74537,7138368.080791435,0.9235413284677408,22.719988394739552,-81149.35389652476,7077666.716450176
0.75,1.0,0.05,67101,7123139.070605686,0.9505223469098821,25.875139375117524,-77172.45522238687,7069254.240820905
0.6699999999999999,1.5,0.08,68840,7122043.957613083,0.9452789076118536,25.27894746185031,-76819.95618508663,7067975.054143662
0.41000000000000003,3.0,0.03,75215,7116003.946188061,0.9210795718939041,22.934075594770857,-80543.62760404963,7056100.986619305
0.41000000000000003,3.0,0.0,75751,7116002.92588276,0.9182849071299389,22.933913896869846,-80543.62776758429,7056099.820622359
0.41000000000000003,3.0,0.01,75552,7116002.920709826,0.9193138500635324,22.93391487498846,-80543.62760404963,7056099.816493266
0.41000000000000003,3.0,0.02,75397,7116002.831436409,0.9201294481212781,22.93392833225613,-80543.62760404963,7056099.73933139
0.41000000000000003,3.0,0.05,74886,7115977.280345273,0.9221616857623588,22.934447943529708,-80543.62760404963,7056074.6558904005
0.41000000000000003,3.0,0.08,74318,7115967.512183646,0.9241637288409268,22.937614872822696,-80541.00783082657,7056070.35773836
0.59,2.0,0.08,70998,7107231.113818799,0.9379841685681287,24.45429721520743,-77231.6349778371,7052008.346334648
0.59,2.0,0.05,71681,7107076.22591079,0.9350455490297289,24.323891317518694,-77422.09630608838,7051545.6317904685
0.59,2.0,0.03,72079,7107106.887668867,0.9335590116400061,24.30865833704952,-77439.46212836541,7051545.218043846
0.59,2.0,0.01,72439,7107094.210520315,0.9320531757754801,24.304084206712954,-77439.46212836541,7051528.424177991
0.59,2.0,0.02,72268,7107090.325048799,0.9327364808767366,24.305091775005323,-77439.46212836541,7051525.445517938
0.59,2.0,0.0,72599,7107086.632691497,0.931555531067921,24.30324188518385,-77449.99015369825,7051509.560234464
0.6799999999999999,1.5,0.0,70743,7088933.824808839,0.9391035155421738,25.316369405835594,-76881.01522058062,7034837.54205351
0.6799999999999999,1.5,0.01,70503,7088908.435929835,0.9398039799724834,25.318607158480994,-76881.01522058062,7034814.167151887
0.6799999999999999,1.5,0.02,70251,7088489.545834406,0.9404990676289305,25.32655749269745,-76869.68577959109,7034413.761798243
0.6799999999999999,1.5,0.03,69995,7088136.888169148,0.9413672405171798,25.339533246305557,-76826.99073302653,7034115.477357796
0.42,3.0,0.02,75215,7093013.272757191,0.9210795718939041,23.156403111654782,-79943.0798894586,7033910.955668222
0.42,3.0,0.03,75035,7093013.068606522,0.9217565136269741,23.15647781503033,-79943.0798894586,7033910.818750591
0.42,3.0,0.0,75552,7093012.960124816,0.9193138500635324,23.156363516544104,-79943.0798894586,7033910.607400247
0.42,3.0,0.01,75397,7093012.952675522,0.9201294481212781,23.156364481601866,-79943.0798894586,7033910.600819506
0.42,3.0,0.05,74719,7093009.496163985,0.922763955620391,23.15742947014617,-79941.51273040473,7033909.669956711
0.42,3.0,0.08,74189,7092935.258560767,0.9245979862243728,23.158907310077897,-79941.51273040473,7033836.762409433
0.6799999999999999,1.5,0.05,69423,7087360.959405414,0.943520159025107,25.39416801966931,-76826.99073302653,7033388.71989009
0.75,1.0,0.08,65484,7080212.714421785,0.9570582126931769,26.62655208590292,-76942.99673354812,7027233.61456555
0.6799999999999999,1.5,0.08,68543,7076089.140634148,0.9462235385086734,25.743910601342414,-75919.19484798051,7023339.4653273765
0.6,2.0,0.08,70743,7073832.7227046685,0.9391035155421738,24.899758210758886,-76842.83534040675,7019399.6697539445
0.6,2.0,0.05,71492,7072449.853243176,0.935657136462821,24.66952879584855,-76884.82749338448,7017767.601666055
0.6,2.0,0.02,72079,7071918.678957233,0.9335590116400061,24.60601813426747,-76991.30377185624,7017072.791506218
0.6,2.0,0.01,72268,7071913.877608699,0.9327364808767366,24.604735307428236,-76991.30377185624,7017066.835613528
0.6,2.0,0.0,72439,7071913.559802995,0.9320531757754801,24.604486601043767,-76991.30377185624,7017066.293972078
0.6,2.0,0.03,71884,7071865.0785980355,0.9343247454231818,24.60719470848414,-76991.30377185624,7017020.250063815
0.43,3.0,0.01,75215,7069405.64547701,0.9210795718939041,23.38216159340848,-79352.53579399269,7011097.055117085
0.43,3.0,0.0,75397,7069405.615584144,0.9201294481212781,23.382158537066527,-79352.53579399269,7011097.022473511
0.43,3.0,0.02,75035,7069405.585929761,0.9217565136269741,23.382178585198524,-79352.53579399269,7011097.010862446
0.43,3.0,0.05,74537,7069403.5574341975,0.9235413284677408,23.38311910901507,-79351.71329764463,7011096.651334667
0.43,3.0,0.03,74886,7069401.656967305,0.9221616857623588,23.382221810094908,-79352.53579399269,7011093.120802398
0.43,3.0,0.08,73994,7069329.387903938,0.9253047544395492,23.38468390401009,-79351.6960839238,7011023.907333624
0.44,3.0,0.08,73805,7045169.105742512,0.9260890183591898,23.619557620995273,-78772.44020172488,6987654.267399684
0.44,3.0,0.03,74719,7045156.332146823,0.922763955620391,23.61144718567215,-78772.45193657279,6987634.182677356
0.44,3.0,0.0,75215,7045155.402732713,0.9210795718939041,23.611269335166764,-78772.80130663235,6987632.743827731
0.44,3.0,0.01,75035,7045155.400380829,0.9217565136269741,23.611270278090302,-78772.80130663235,6987632.742324478
0.44,3.0,0.02,74886,7045154.810947438,0.9221616857623588,23.61128307340505,-78772.80130663235,6987632.16440687
0.44,3.0,0.05,74318,7045150.28008383,0.9241637288409268,23.611803986606287,-78772.45193657279,6987628.451735202
0.69,1.5,0.0,70503,7040449.353575945,0.9398039799724834,25.636657156747763,-76372.58023700211,6987149.764780016
0.69,1.5,0.01,70251,7040287.388017648,0.9404990676289305,25.637331986496452,-76369.56043269113,6986991.426372804
0.69,1.5,0.02,69995,7040102.867268308,0.9413672405171798,25.6435650790339,-76352.68347021658,6986829.392369222
0.69,1.5,0.03,69700,7039953.204768561,0.9425681492109039,25.67317822984175,-76352.68347021658,6986706.381705202
0.61,2.0,0.08,70503,7036845.31443014,0.9398039799724834,25.19801175269767,-76441.42013667617,6983082.104870892
0.61,2.0,0.05,71256,7035558.147994043,0.9368754911867071,24.961699331940476,-76442.4931602003,6981581.18423259
0.69,1.5,0.05,69147,7034673.5266171945,0.9442058223784112,25.72307555872686,-76352.68347021658,6981471.611149832
0.61,2.0,0.03,71681,7035346.016436641,0.9350455490297289,24.91607769848084,-76533.4520808896,6981237.034284384
0.61,2.0,0.01,72079,7035335.889326025,0.9335590116400061,24.9106543890521,-76538.47039825842,6981217.007877913
0.61,2.0,0.0,72268,7035335.9466726445,0.9327364808767366,24.910535421337684,-76538.47039825842,6981216.95815359
0.61,2.0,0.02,71884,7035318.256403402,0.9343247454231818,24.9111536849499,-76538.47039825842,6981199.824321599
0.69,1.5,0.08,68216,7029450.571245151,0.9472557757710801,26.102899001680647,-75587.8350439407,6977355.345302722
0.45,3.0,0.02,74719,7020235.654842354,0.922763955620391,23.843691681082415,-78204.55424746592,6963490.4231078625
0.45,3.0,0.03,74537,7020235.218050739,0.9235413284677408,23.843781327357853,-78204.55424746592,6963490.066997895
0.45,3.0,0.01,74886,7020235.332663097,0.9221616857623588,23.84365508523133,-78204.6536388183,6963489.968600987
0.45,3.0,0.0,75035,7020235.324473219,0.9217565136269741,23.843653911375227,-78204.6536388183,6963489.959354638
0.45,3.0,0.08,73607,7020217.85263758,0.9271808387789204,23.850897272113063,-78204.54681419209,6963479.11336829
0.45,3.0,0.05,74189,7020217.688634584,0.9245979862243728,23.843941609625734,-78204.55424746592,6963472.681835781
0.62,2.0,0.08,70251,6997281.016381385,0.9404990676289305,25.475985426768816,-75988.23797221854,6944221.165293259
0.62,2.0,0.03,71492,6997482.825337164,0.935657136462821,25.243123739847857,-76043.95153909456,6944157.685163933
0.62,2.0,0.05,70998,6997256.360721772,0.9379841685681287,25.267332559978346,-76026.9867364578,6943969.973289294
0.62,2.0,0.02,71681,6997292.546870706,0.9350455490297289,25.22322905647983,-76080.63495449536,6943912.818067042
0.62,2.0,0.0,72079,6997281.6358527,0.9335590116400061,25.221100481638196,-76082.07628817763,6943898.549997997
0.62,2.0,0.01,71884,6997280.776445327,0.9343247454231818,25.221197921850955,-76082.07628817763,6943897.778286816
0.46,3.0,0.01,74719,6994616.825278804,0.922763955620391,24.079245238422697,-77648.81031216588,6938639.335681219
0.46,3.0,0.0,74886,6994616.815935496,0.9221616857623588,24.07924372718097,-77648.82000224665,6938639.315287712
0.46,3.0,0.02,74537,6994616.721683596,0.9235413284677408,24.07926526228879,-77648.81031216588,6938639.25010749
0.46,3.0,0.03,74318,6994615.679562731,0.9241637288409268,24.0792891408208,-77648.81031216588,6938638.229477303
0.46,3.0,0.05,73994,6994601.613154309,0.9253047544395492,24.079644173851175,-77648.80606929027,6938624.486841485
0.46,3.0,0.08,73462,6994587.002319597,0.9278538564155618,24.084784223295355,-77648.1559421029,6938615.15217846
0.7,1.5,0.0,70251,6989683.478876978,0.9404990676289305,25.96673127793337,-75857.56913729478,6937195.967889823
0.7,1.5,0.01,69995,6989630.972808598,0.9413672405171798,25.967899259835818,-75857.14144678693,6937144.940695663
0.7,1.5,0.02,69700,6989553.053644538,0.9425681492109039,25.98264256448734,-75857.14144678693,6937080.290505789
0.7,1.5,0.03,69423,6989291.503915992,0.943520159025107,25.987023942626283,-75857.14144678693,6936822.684017568
0.7,1.5,0.05,68840,6984144.835134384,0.9452789076118536,26.07156029615816,-75603.16535351984,6932006.074047407
0.7,1.5,0.08,67861,6974720.010524852,0.9482766242760938,26.428068493900632,-75235.35867491644,6923269.913494446
0.47,3.0,0.08,73280,6968293.117371417,0.9285480349344978,24.325505217623736,-77105.49213624,6913080.579931038
0.47,3.0,0.05,73805,6968280.950134361,0.9260890183591898,24.320042930837367,-77105.94866439234,6913063.040107722
0.47,3.0,0.0,74719,6968271.611120271,0.922763955620391,24.317973456083134,-77105.95073040854,6913051.836500336
0.47,3.0,0.01,74537,6968271.607308491,0.9235413284677408,24.31797443049858,-77105.95073040854,6913051.833565531
0.47,3.0,0.02,74318,6968271.331261809,0.9241637288409268,24.3179798882662,-77105.95073040854,6913051.56243084
0.47,3.0,0.03,74189,6968268.285486942,0.9245979862243728,24.318000779405153,-77105.95073040854,6913048.5354579985
0.63,2.0,0.05,70743,6958432.655311363,0.9391035155421738,25.647688669910465,-75599.15485999081,6905916.420254291
0.63,2.0,0.02,71492,6957746.482198245,0.935657136462821,25.543772288095415,-75607.2466052156,6905128.630652315
0.63,2.0,0.03,71256,6957700.0039447,0.9368754911867071,25.547417003855205,-75599.60851164255,6905093.0707365265
0.63,2.0,0.01,71681,6957670.0489909025,0.9350455490297289,25.535697286145858,-75623.50990860816,6905028.666639825
0.63,2.0,0.0,71884,6957667.819831474,0.9343247454231818,25.535351342763096,-75623.52088246588,6905026.115157494
0.63,2.0,0.08,69995,6956900.981758488,0.9413672405171798,25.74460577906831,-75474.3698156504,6904596.757143999
0.48,3.0,0.08,73100,6941220.410240155,0.9292749658002736,24.56885820992051,-76576.3145871805,6886756.068041903
0.48,3.0,0.0,74537,6941170.3512162855,0.9235413284677408,24.559753379356714,-76576.6161099514,6886697.5131477555
0.48,3.0,0.01,74318,6941170.3289223425,0.9241637288409268,24.559753651785414,-76576.6161099514,6886697.491098998
0.48,3.0,0.02,74189,6941169.5615243,0.9245979862243728,24.55975895960587,-76576.6161099514,6886696.728477994
0.48,3.0,0.05,73607,6941167.827464821,0.9271808387789204,24.56124215311171,-76576.61534366943,6886696.330058952
0.48,3.0,0.03,73994,6941168.370176913,0.9253047544395492,24.559820808280154,-76576.61534366943,6886695.593560696
0.71,1.5,0.0,69995,6936597.086571677,0.9413672405171798,26.311746196882456,-75340.09809433948,6884937.560054531
0.71,1.5,0.01,69700,6936577.043106037,0.9425681492109039,26.314991658177092,-75340.09809433948,6884920.437504057
0.71,1.5,0.02,69423,6936439.340460729,0.943520159025107,26.317232491249612,-75340.09809433948,6884784.751608514
0.71,1.5,0.03,69147,6934240.025285726,0.9442058223784112,26.33976657431694,-75340.09809433948,6882605.717108272
0.71,1.5,0.05,68543,6931775.204522492,0.9462235385086734,26.508108431775273,-74859.6978053106,6880772.80430578
0.71,1.5,0.08,67508,6918313.795572727,0.949280085323221,26.711420930538395,-74859.6978053106,6867494.376604901
0.64,2.0,0.05,70503,6916875.628622903,0.9398039799724834,25.9476317768427,-75157.57908605877,6865070.9181360025
0.64,2.0,0.01,71492,6916401.244728155,0.935657136462821,25.852351149380617,-75159.84893904906,6864508.511823549
0.64,2.0,0.02,71256,6916383.085645301,0.9368754911867071,25.853759482160665,-75157.80687615648,6864493.662303089
0.64,2.0,0.0,71681,6916389.559538483,0.9350455490297289,25.851139339299458,-75163.44536019489,6864492.1395836575
0.64,2.0,0.03,70998,6916338.528922579,0.9379841685681287,25.860260087483997,-75157.57908605877,6864455.1839152565
0.64,2.0,0.08,69700,6915401.661400661,0.9425681492109039,26.05409634321679,-75060.81968686637,6863789.52842269
0.49,3.0,0.08,72955,6913490.519562913,0.9300116510177506,24.826424385478607,-75923.11931265797,6859911.182197186
0.49,3.0,0.03,73805,6913284.690920475,0.9260890183591898,24.804869675284536,-76061.31822969951,6859547.755398531
0.49,3.0,0.0,74318,6913281.9702280145,0.9241637288409268,24.8044627199864,-76061.31838934403,6859544.668286658
0.49,3.0,0.01,74189,6913281.916971249,0.9245979862243728,24.8044630805467,-76061.31838934403,6859544.615354396
0.49,3.0,0.02,73994,6913281.654935798,0.9253047544395492,24.804477872878582,-76061.31822969951,6859544.366791689
0.49,3.0,0.05,73462,6913275.605959711,0.9278538564155618,24.805333918413996,-76061.13683956955,6859539.2696467135
0.5,3.0,0.08,72792,6884745.3092963025,0.9307753599296626,25.076373140832445,-75411.11093793437,6831902.9341851175
0.5,3.0,0.05,73280,6884580.7010162715,0.9285480349344978,25.05341912210984,-75560.29589262605,6831568.482333545
0.5,3.0,0.02,73805,6884574.791930481,0.9260890183591898,25.05208783981972,-75560.39195868187,6831561.279027637
0.5,3.0,0.0,74189,6884574.113647873,0.9245979862243728,25.051990650814517,-75560.39196240343,6831560.513271202
0.5,3.0,0.01,73994,6884574.101682718,0.9253047544395492,25.051991372887382,-75560.39195868187,6831560.501959635
0.5,3.0,0.03,73607,6884572.984410666,0.9271808387789204,25.052179352090782,-75560.39195868187,6831559.553868866
0.72,1.5,0.0,69700,6880922.24583347,0.9425681492109039,26.671005942611885,-74801.94578200858,6830124.205399811
0.72,1.5,0.01,69423,6880881.577120454,0.943520159025107,26.671524851229375,-74801.94578200858,6830084.003704552
0.72,1.5,0.02,69147,6879828.265981367,0.9442058223784112,26.68397617262106,-74801.94578200858,6829041.898754717
0.72,1.5,0.03,68840,6879057.921630784,0.9452789076118536,26.709388245821845,-74678.84682586696,6828417.524226157
0.72,1.5,0.05,68216,6877563.779570434,0.9472557757710801,26.879484221746182,-74458.50922814291,6827296.806141863
0.65,2.0,0.03,70743,6873659.668893877,0.9391035155421738,26.205825600924793,-74701.96516249795,6822542.946772212
0.65,2.0,0.0,71492,6873361.989307543,0.935657136462821,26.167233271152867,-74702.03827743139,6822210.460974149
0.65,2.0,0.01,71256,6873359.440181674,0.9368754911867071,26.167441900073722,-74702.03795211576,6822208.099939625
0.65,2.0,0.02,70998,6873344.845595295,0.9379841685681287,26.17007405057403,-74701.96516249795,6822195.947078314
0.65,2.0,0.05,70251,6873125.30159472,0.9404990676289305,26.24090696877123,-74685.03622206673,6822057.081644547
0.65,2.0,0.08,69423,6872057.693500422,0.943520159025107,26.31525056120226,-74630.95735896844,6821110.461646535
0.51,3.0,0.08,72599,6855025.461743647,0.931555531067921,25.325045103667783,-74973.70697993413,6802844.295357014
0.51,3.0,0.05,73100,6855025.90110831,0.9292749658002736,25.304110122151954,-75073.89082785975,6802725.709390387
0.51,3.0,0.01,73805,6855013.703492913,0.9260890183591898,25.302276849439384,-75073.9320697533,6802711.8205876555
0.51,3.0,0.0,73994,6855013.680528421,0.9253047544395492,25.30227162037597,-75073.9320697533,6802711.792917006
0.51,3.0,0.02,73607,6855013.213541254,0.9271808387789204,25.302299282073722,-75073.9320697533,6802711.3508253675
0.51,3.0,0.03,73462,6855012.455935933,0.9278538564155618,25.302350036840046,-75073.89082785975,6802710.680141229
0.72,1.5,0.08,67101,6845631.016028984,0.9505223469098821,27.00138569399196,-74458.50922814291,6795473.753925434
0.66,2.0,0.02,70743,6828677.9723661225,0.9391035155421738,26.50309161635166,-74232.09125338588,6778298.663567453
0.66,2.0,0.03,70503,6828665.890017429,0.9398039799724834,26.51251490622206,-74232.09125338588,6778295.062179644
0.66,2.0,0.01,70998,6828537.852022532,0.9379841685681287,26.486884442073674,-74232.09125338588,6778143.956767012
0.66,2.0,0.0,71256,6828537.898857283,0.9368754911867071,26.486454717711855,-74232.09376468044,6778143.614338543
0.66,2.0,0.05,69995,6828031.096589064,0.9413672405171798,26.53590567455438,-74184.00832984317,6777729.40336632
0.52,3.0,0.08,72439,6824680.140561499,0.9320531757754801,25.58573919259335,-74370.07528392039,6773337.230550912
0.52,3.0,0.05,72955,6824621.651117904,0.9300116510177506,25.56097201879734,-74562.0519010229,6773064.474033799
0.52,3.0,0.03,73280,6824568.828551641,0.9285480349344978,25.55553733601065,-74601.70553665329,6772967.106617397
0.52,3.0,0.0,73805,6824567.194162167,0.9260890183591898,25.555301767740545,-74601.71743885241,6772965.248314281
0.52,3.0,0.01,73607,6824567.149509687,0.9271808387789204,25.55530337068888,-74601.71743885241,6772965.205104454
0.52,3.0,0.02,73462,6824567.019172516,0.9278538564155618,25.555316582702037,-74601.70553665329,6772965.098560294
0.66,2.0,0.08,69147,6823179.153061742,0.9442058223784112,26.623148554001286,-74184.00832984317,6772955.9784305
0.73,1.5,0.0,69423,6822573.703541541,0.943520159025107,27.049744964932692,-74244.38607400656,6772674.087935973
0.73,1.5,0.01,69147,6822380.617116648,0.9442058223784112,27.053528902137106,-74244.38607400656,6772484.407054565
0.73,1.5,0.02,68840,6821992.878651943,0.9452789076118536,27.06654928735841,-74179.10246758256,6772173.670542983
0.73,1.5,0.03,68543,6821421.654068684,0.9462235385086734,27.13118186733932,-74029.12833791599,6771810.589411373
0.73,1.5,0.05,67861,6817347.887643535,0.9482766242760938,27.238141359541615,-74029.12833791599,6767833.0865292065
0.53,3.0,0.08,72268,6793252.634497915,0.9327364808767366,25.8336298915214,-73990.34129275568,6742512.560107529
0.53,3.0,0.05,72792,6793233.612487635,0.9307753599296626,25.81647703814332,-74109.05513964687,6742359.386682317
0.53,3.0,0.03,73100,6793201.6459693145,0.9292749658002736,25.811382774179872,-74143.11150902323,6742288.778957053
0.53,3.0,0.02,73280,6793200.031303359,0.9285480349344978,25.811141806090554,-74143.11150902323,6742286.947419818
0.53,3.0,0.01,73462,6793199.641935296,0.9278538564155618,25.811090686599563,-74143.11150902323,6742286.512044213
0.53,3.0,0.0,73607,6793199.643647087,0.9271808387789204,25.81108975270813,-74143.11270522047,6742286.511719303
0.73,1.5,0.08,66633,6785855.394601946,0.9523659448021251,27.41202730094184,-74029.12833791599,6736497.090834877
0.6699999999999999,2.0,0.01,70743,6781851.737738954,0.9391035155421738,26.81207415987298,-73747.835619919,6732234.768862921
0.6699999999999999,2.0,0.02,70503,6781841.610562565,0.9398039799724834,26.815544346445954,-73747.835619919,6732227.764854447
0.6699999999999999,2.0,0.0,70998,6781819.739885308,0.9379841685681287,26.808386175261436,-73747.835619919,6732199.451823124
0.6699999999999999,2.0,0.03,70251,6781623.423379064,0.9404990676289305,26.821339530407947,-73741.61255628709,6732021.0164001435
0.6699999999999999,2.0,0.05,69700,6781323.893363018,0.9425681492109039,26.8569858958467,-73719.1872432176,6731775.993426062
0.6699999999999999,2.0,0.08,68840,6776144.147579257,0.9452789076118536,26.94847800681041,-73496.40777799208,6726901.370007395
0.74,1.5,0.0,69147,6761741.23157338,0.9442058223784112,27.44752179705318,-73672.1864820635,6712771.814708664
0.74,1.5,0.01,68840,6761651.34965189,0.9452789076118536,27.45054802029583,-73653.5696977051,6712703.273172451
0.74,1.5,0.02,68543,6761379.047429506,0.9462235385086734,27.48406896088622,-73568.51398105733,6712546.195513246
0.74,1.5,0.03,68216,6761117.689536235,0.9472557757710801,27.51983215701296,-73568.51398105733,6712317.024496489
